time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2024-02-08 00:00:00+00:00,-1.0,85,0.0,0.0,8.7,15.9,11,0,0.0,1026.8,1019.6,0.0,0.09,0.0
2024-02-08 01:00:00+00:00,-0.9,83,0.0,0.0,8.8,15.1,1,0,0.0,1026.8,1019.6,0.0,0.1,0.0
2024-02-08 02:00:00+00:00,-1.1,84,0.0,0.0,8.4,14.8,2,0,0.0,1026.5,1019.3,0.0,0.09,0.0
2024-02-08 03:00:00+00:00,-1.2,83,0.0,0.0,7.8,13.6,34,1,0.0,1026.2,1019.0,0.0,0.09,0.0
2024-02-08 04:00:00+00:00,-0.9,81,0.0,0.0,5.8,15.5,15,0,0.0,1026.2,1019.0,0.0,0.11,0.0
2024-02-08 05:00:00+00:00,-1.3,83,0.0,0.0,8.1,15.6,92,3,0.0,1026.5,1019.3,0.0,0.09,0.0
2024-02-08 06:00:00+00:00,-1.0,83,0.0,0.0,6.8,12.8,72,2,0.0,1026.8,1019.6,0.0,0.1,0.0
2024-02-08 07:00:00+00:00,-0.6,79,0.0,0.0,6.3,15.7,6,0,0.0,1026.6,1019.4,0.0,0.12,0.0
2024-02-08 08:00:00+00:00,-0.1,79,0.0,0.0,7.4,16.1,99,3,0.0,1027.1,1019.9,29.0,0.13,8.0
2024-02-08 09:00:00+00:00,2.8,72,0.0,0.0,4.1,15.8,99,3,0.0,1027.3,1020.2,181.0,0.21,117.0
2024-02-08 10:00:00+00:00,5.8,62,0.0,0.0,4.6,7.6,100,3,0.0,1027.2,1020.2,358.0,0.35,286.0
2024-02-08 11:00:00+00:00,8.4,54,0.0,0.0,6.7,9.8,99,3,0.0,1026.7,1019.8,472.0,0.51,358.0
2024-02-08 12:00:00+00:00,9.9,47,0.0,0.0,8.6,12.4,98,3,0.0,1025.9,1019.0,525.0,0.65,355.0
2024-02-08 13:00:00+00:00,10.4,45,0.0,0.0,9.5,13.4,97,3,0.0,1024.8,1017.9,496.0,0.69,260.0
2024-02-08 14:00:00+00:00,11.1,45,0.0,0.0,10.4,14.7,97,3,0.0,1023.8,1016.9,503.0,0.72,334.0
2024-02-08 15:00:00+00:00,10.8,47,0.0,0.0,11.4,16.5,100,3,0.0,1023.4,1016.5,365.0,0.68,183.0
2024-02-08 16:00:00+00:00,10.3,53,0.0,0.0,10.0,17.8,100,3,0.0,1023.2,1016.3,245.0,0.59,98.0
2024-02-08 17:00:00+00:00,8.5,61,0.0,0.0,9.5,20.1,97,3,0.0,1023.4,1016.5,102.0,0.43,19.0
2024-02-08 18:00:00+00:00,6.0,67,0.0,0.0,12.7,22.2,4,0,0.0,1023.7,1016.7,16.0,0.31,6.0
2024-02-08 19:00:00+00:00,4.8,70,0.0,0.0,12.8,25.9,100,3,0.0,1023.8,1016.8,0.0,0.26,0.0
2024-02-08 20:00:00+00:00,5.8,64,0.0,0.0,13.8,27.5,100,3,0.0,1022.8,1015.8,0.0,0.34,0.0
2024-02-08 21:00:00+00:00,5.2,68,0.0,0.0,11.8,25.3,80,3,0.0,1023.1,1016.1,0.0,0.29,0.0
2024-02-08 22:00:00+00:00,4.1,73,0.0,0.0,11.9,24.7,100,3,0.0,1023.1,1016.1,0.0,0.23,0.0
2024-02-08 23:00:00+00:00,4.0,72,0.0,0.0,11.7,24.2,100,3,0.0,1022.4,1015.4,0.0,0.22,0.0
2024-02-09 00:00:00+00:00,3.9,74,0.0,0.0,11.5,23.9,100,3,0.0,1021.4,1014.4,0.0,0.21,0.0
2024-02-09 01:00:00+00:00,3.7,75,0.0,0.0,10.5,22.7,100,3,0.0,1021.2,1014.2,0.0,0.2,0.0
2024-02-09 02:00:00+00:00,3.7,76,0.0,0.0,9.8,20.6,100,3,0.0,1021.1,1014.1,0.0,0.19,0.0
2024-02-09 03:00:00+00:00,3.8,76,0.0,0.0,10.0,21.3,100,3,0.0,1020.8,1013.8,0.0,0.19,0.0
2024-02-09 04:00:00+00:00,3.4,78,0.0,0.0,10.9,22.9,100,3,0.0,1019.6,1012.6,0.0,0.17,0.0
2024-02-09 05:00:00+00:00,3.8,77,0.0,0.0,9.7,20.9,100,3,0.0,1019.4,1012.4,0.0,0.19,0.0
