time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2024-10-13 00:00:00+00:00,14.9,73,0.0,0.0,7.7,17.5,24,1,0.0,1014.6,1007.9,0.0,0.46,0.0
2024-10-13 01:00:00+00:00,14.2,75,0.0,0.0,8.1,18.9,1,0,0.0,1014.3,1007.6,0.0,0.4,0.0
2024-10-13 02:00:00+00:00,13.6,78,0.0,0.0,7.6,18.6,0,0,0.0,1014.0,1007.3,0.0,0.34,0.0
2024-10-13 03:00:00+00:00,12.9,82,0.0,0.0,7.3,17.1,0,0,0.0,1013.3,1006.6,0.0,0.27,0.0
2024-10-13 04:00:00+00:00,12.4,84,0.0,0.0,6.6,15.8,0,0,0.0,1013.0,1006.2,0.0,0.23,0.0
2024-10-13 05:00:00+00:00,12.1,86,0.0,0.0,6.2,15.4,0,0,0.0,1012.9,1006.1,0.0,0.2,0.0
2024-10-13 06:00:00+00:00,11.6,88,0.0,0.0,5.2,14.4,0,0,0.0,1012.8,1006.0,0.0,0.16,0.0
2024-10-13 07:00:00+00:00,11.9,88,0.0,0.0,7.5,14.9,0,0,0.0,1012.7,1005.9,23.0,0.17,12.0
2024-10-13 08:00:00+00:00,14.0,85,0.0,0.0,1.8,7.8,0,0,0.0,1013.1,1006.4,168.0,0.24,119.0
2024-10-13 09:00:00+00:00,17.5,74,0.0,0.0,2.1,6.9,3,0,0.0,1012.6,1006.0,353.0,0.52,289.0
2024-10-13 10:00:00+00:00,20.9,64,0.0,0.0,5.5,8.5,1,0,0.0,1011.8,1005.2,506.0,0.89,429.0
2024-10-13 11:00:00+00:00,23.5,52,0.0,0.0,9.8,14.2,0,0,0.0,1010.7,1004.2,615.0,1.38,532.0
2024-10-13 12:00:00+00:00,25.0,46,0.0,0.0,14.1,20.5,0,0,0.0,1009.4,1002.9,670.0,1.73,587.0
2024-10-13 13:00:00+00:00,26.0,45,0.0,0.0,17.5,26.1,0,0,0.0,1007.5,1001.1,663.0,1.84,581.0
2024-10-13 14:00:00+00:00,26.5,44,0.0,0.0,19.6,29.8,31,1,0.0,1006.1,999.7,596.0,1.92,516.0
2024-10-13 15:00:00+00:00,26.0,46,0.0,0.0,21.6,34.4,38,1,0.0,1005.1,998.7,474.0,1.82,397.0
2024-10-13 16:00:00+00:00,25.1,50,0.0,0.0,20.5,35.5,55,2,0.0,1004.6,998.2,278.0,1.59,190.0
2024-10-13 17:00:00+00:00,23.8,53,0.0,0.0,20.7,37.5,18,0,0.0,1004.5,998.1,125.0,1.39,79.0
2024-10-13 18:00:00+00:00,22.9,53,0.0,0.0,22.2,40.2,3,0,0.0,1004.5,998.0,10.0,1.31,4.0
2024-10-13 19:00:00+00:00,22.3,53,0.0,0.0,20.9,38.4,42,1,0.0,1004.8,998.3,0.0,1.26,0.0
2024-10-13 20:00:00+00:00,21.4,56,0.0,0.0,19.6,36.2,100,3,0.0,1005.3,998.8,0.0,1.11,0.0
2024-10-13 21:00:00+00:00,21.0,58,0.0,0.0,19.6,36.5,43,1,0.0,1005.4,998.9,0.0,1.04,0.0
2024-10-13 22:00:00+00:00,20.4,60,0.0,0.0,18.3,34.9,38,1,0.0,1005.0,998.5,0.0,0.96,0.0
2024-10-13 23:00:00+00:00,20.2,60,0.0,0.0,18.5,35.6,16,0,0.0,1004.5,998.0,0.0,0.95,0.0
2024-10-14 00:00:00+00:00,19.7,61,0.0,0.0,17.4,33.4,9,0,0.0,1004.7,998.2,0.0,0.89,0.0
2024-10-14 01:00:00+00:00,18.4,68,0.0,0.0,13.2,26.1,24,1,0.0,1005.4,998.8,0.0,0.67,0.0
2024-10-14 02:00:00+00:00,16.9,77,0.0,0.0,8.7,18.9,19,0,0.0,1005.2,998.6,0.0,0.44,0.0
2024-10-14 03:00:00+00:00,16.0,81,0.0,0.0,9.9,20.7,0,0,0.0,1004.7,998.1,0.0,0.34,0.0
2024-10-14 04:00:00+00:00,15.4,83,0.0,0.0,10.2,20.1,67,2,0.0,1005.0,998.4,0.0,0.29,0.0
2024-10-14 05:00:00+00:00,15.1,82,0.0,0.0,13.8,28.4,97,3,0.0,1005.2,998.6,0.0,0.31,0.0
2024-10-14 06:00:00+00:00,16.1,63,0.0,0.0,15.5,30.1,95,3,0.0,1005.7,999.1,0.0,0.68,0.0
2024-10-14 07:00:00+00:00,15.4,69,0.0,0.0,13.9,26.6,100,3,0.0,1006.6,1000.0,15.0,0.55,2.0
2024-10-14 08:00:00+00:00,16.2,42,0.0,0.0,27.0,44.9,98,3,0.0,1007.2,1000.6,92.0,1.08,8.0
2024-10-14 09:00:00+00:00,15.4,43,0.0,0.0,22.0,33.9,95,3,0.0,1008.2,1001.5,273.0,1.01,116.0
2024-10-14 10:00:00+00:00,15.7,43,0.0,0.0,24.0,36.0,76,2,0.0,1008.4,1001.7,495.0,1.03,373.0
2024-10-14 11:00:00+00:00,16.6,37,0.0,0.0,27.2,40.6,93,3,0.0,1008.3,1001.7,601.0,1.2,467.0
2024-10-14 12:00:00+00:00,17.0,35,0.0,0.0,28.4,42.5,41,1,0.0,1008.7,1002.1,700.0,1.25,612.0
2024-10-14 13:00:00+00:00,17.1,34,0.0,0.0,28.9,43.6,25,1,0.0,1008.5,1001.9,672.0,1.29,566.0
2024-10-14 14:00:00+00:00,16.8,37,0.0,0.0,28.5,43.0,61,2,0.0,1008.9,1002.3,558.0,1.21,434.0
2024-10-14 15:00:00+00:00,16.6,38,0.0,0.0,27.4,41.4,100,3,0.0,1009.2,1002.6,437.0,1.17,322.0
2024-10-14 16:00:00+00:00,15.9,41,0.0,0.0,25.5,39.4,100,3,0.0,1009.9,1003.2,259.0,1.08,147.0
2024-10-14 17:00:00+00:00,14.5,49,0.0,0.0,21.0,35.0,25,1,0.0,1011.0,1004.3,110.0,0.85,56.0
2024-10-14 18:00:00+00:00,13.1,56,0.0,0.0,17.4,30.6,4,0,0.0,1011.9,1005.2,10.0,0.66,4.0
2024-10-14 19:00:00+00:00,12.4,58,0.0,0.0,14.4,26.2,13,0,0.0,1013.2,1006.4,0.0,0.6,0.0
2024-10-14 20:00:00+00:00,10.9,65,0.0,0.0,15.5,27.4,19,0,0.0,1014.4,1007.6,0.0,0.46,0.0
2024-10-14 21:00:00+00:00,10.4,65,0.0,0.0,14.4,25.8,4,0,0.0,1015.0,1008.2,0.0,0.44,0.0
