time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2025-04-17 00:00:00+00:00,6.4,57,0.0,0.0,10.5,22.4,0,0,0.0,1020.0,1013.0,0.0,0.42,0.0
2025-04-17 01:00:00+00:00,5.2,62,0.0,0.0,7.3,18.3,0,0,0.0,1020.6,1013.6,0.0,0.34,0.0
2025-04-17 02:00:00+00:00,3.8,70,0.0,0.0,5.8,16.5,0,0,0.0,1021.0,1014.0,0.0,0.24,0.0
2025-04-17 03:00:00+00:00,3.2,73,0.0,0.0,6.1,16.8,0,0,0.0,1021.6,1014.6,0.0,0.21,0.0
2025-04-17 04:00:00+00:00,2.9,74,0.0,0.0,6.8,18.0,0,0,0.0,1022.3,1015.2,0.0,0.2,0.0
2025-04-17 05:00:00+00:00,2.5,75,0.0,0.0,7.3,19.4,0,0,0.0,1023.0,1015.9,0.0,0.19,0.0
2025-04-17 06:00:00+00:00,2.7,74,0.0,0.0,7.5,19.2,0,0,0.0,1023.7,1016.6,10.0,0.19,4.0
2025-04-17 07:00:00+00:00,4.9,66,0.0,0.0,8.0,19.5,0,0,0.0,1024.5,1017.5,140.0,0.3,93.0
2025-04-17 08:00:00+00:00,8.1,49,0.0,0.0,10.6,15.6,0,0,0.0,1024.7,1017.8,349.0,0.55,275.0
2025-04-17 09:00:00+00:00,10.0,37,0.0,0.0,12.6,17.6,0,0,0.0,1024.9,1018.0,555.0,0.78,465.0
2025-04-17 10:00:00+00:00,11.5,32,0.0,0.0,11.9,16.2,0,0,0.0,1024.8,1017.9,731.0,0.93,631.0
2025-04-17 11:00:00+00:00,12.8,29,0.0,0.0,11.2,15.2,0,0,0.0,1024.5,1017.7,860.0,1.04,754.0
2025-04-17 12:00:00+00:00,13.9,28,0.0,0.0,12.3,16.7,0,0,0.0,1024.5,1017.7,931.0,1.14,821.0
2025-04-17 13:00:00+00:00,14.9,26,0.0,0.0,13.1,17.8,0,0,0.0,1024.3,1017.5,939.0,1.24,829.0
2025-04-17 14:00:00+00:00,15.5,27,0.0,0.0,10.3,13.9,0,0,0.0,1023.2,1016.4,884.0,1.29,776.0
