time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2023-06-05 00:00:00+00:00,14.6,83,0.0,0.0,4.6,10.4,0,0,0.0,1014.6,1007.9,0.0,0.28,0.0
2023-06-05 01:00:00+00:00,14.1,67,0.0,0.0,7.0,13.0,0,0,0.0,1014.5,1007.8,0.0,0.53,0.0
2023-06-05 02:00:00+00:00,12.9,77,0.0,0.0,10.1,14.7,2,0,0.0,1014.6,1007.8,0.0,0.35,0.0
2023-06-05 03:00:00+00:00,12.0,88,0.0,0.0,9.0,14.3,1,0,0.0,1014.4,1007.6,0.0,0.17,0.0
2023-06-05 04:00:00+00:00,11.4,94,0.0,0.0,8.6,15.6,17,0,0.0,1014.5,1007.7,0.0,0.08,0.0
2023-06-05 05:00:00+00:00,11.1,95,0.0,0.0,8.7,17.7,28,1,0.0,1015.1,1008.3,1.0,0.06,0.0
2023-06-05 06:00:00+00:00,12.4,87,0.0,0.0,6.7,15.8,3,0,0.0,1015.6,1008.8,75.0,0.18,41.0
2023-06-05 07:00:00+00:00,15.1,77,0.0,0.0,4.1,6.6,11,0,0.0,1015.6,1008.9,247.0,0.39,179.0
2023-06-05 08:00:00+00:00,18.0,59,0.0,0.0,4.0,5.8,12,0,0.0,1015.5,1008.9,437.0,0.84,347.0
2023-06-05 09:00:00+00:00,20.3,45,0.0,0.0,5.3,7.6,18,0,0.0,1015.1,1008.5,620.0,1.31,513.0
2023-06-05 10:00:00+00:00,22.0,37,0.0,0.0,8.3,11.5,6,0,0.0,1014.6,1008.0,774.0,1.66,655.0
2023-06-05 11:00:00+00:00,23.5,34,0.0,0.0,9.9,13.3,0,0,0.0,1013.8,1007.3,898.0,1.92,785.0
2023-06-05 12:00:00+00:00,24.4,31,0.0,0.0,9.5,12.9,11,0,0.0,1012.9,1006.4,958.0,2.1,838.0
2023-06-05 13:00:00+00:00,25.3,30,0.0,0.0,7.6,10.4,5,0,0.0,1012.2,1005.7,962.0,2.26,838.0
2023-06-05 14:00:00+00:00,26.2,28,0.0,0.0,5.7,7.9,8,0,0.0,1011.5,1005.1,915.0,2.43,799.0
2023-06-05 15:00:00+00:00,27.4,24,0.0,0.0,8.3,11.4,76,2,0.0,1010.6,1004.2,802.0,2.75,687.0
2023-06-05 16:00:00+00:00,26.8,25,0.0,0.0,12.5,17.3,13,0,0.0,1010.2,1003.8,624.0,2.63,483.0
