time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2025-11-20 00:00:00+00:00,4.0,87,0.0,0.0,5.8,14.9,98,3,0.0,1024.4,1017.4,0.0,0.1,0.0
2025-11-20 01:00:00+00:00,5.0,80,0.0,0.0,3.3,9.4,100,3,0.0,1024.4,1017.4,0.0,0.18,0.0
2025-11-20 02:00:00+00:00,5.0,80,0.0,0.0,2.6,4.9,100,3,0.0,1024.2,1017.2,0.0,0.18,0.0
2025-11-20 03:00:00+00:00,5.1,79,0.0,0.0,2.5,3.7,100,3,0.0,1024.3,1017.3,0.0,0.18,0.0
2025-11-20 04:00:00+00:00,5.1,79,0.0,0.0,1.4,2.1,100,3,0.0,1024.3,1017.3,0.0,0.19,0.0
2025-11-20 05:00:00+00:00,5.2,78,0.0,0.0,1.6,2.4,100,3,0.0,1024.4,1017.4,0.0,0.19,0.0
2025-11-20 06:00:00+00:00,5.2,78,0.0,0.0,0.6,0.4,100,3,0.0,1024.1,1017.1,0.0,0.19,0.0
2025-11-20 07:00:00+00:00,4.3,86,0.0,0.0,1.1,1.5,100,3,0.0,1024.6,1017.6,0.0,0.12,0.0
2025-11-20 08:00:00+00:00,4.9,82,0.0,0.0,3.1,4.2,100,3,0.0,1024.9,1017.9,17.0,0.15,0.0
2025-11-20 09:00:00+00:00,5.5,78,0.0,0.0,4.0,5.6,100,3,0.0,1024.8,1017.8,48.0,0.2,0.0
2025-11-20 10:00:00+00:00,6.3,76,0.0,0.0,4.8,6.7,100,3,0.0,1024.5,1017.5,89.0,0.23,4.0
2025-11-20 11:00:00+00:00,7.1,72,0.0,0.0,5.1,6.9,100,3,0.0,1024.0,1017.0,119.0,0.28,13.0
2025-11-20 12:00:00+00:00,7.6,71,0.0,0.0,5.5,7.4,100,3,0.0,1022.9,1016.0,128.0,0.3,2.0
2025-11-20 13:00:00+00:00,7.2,76,0.0,0.0,6.5,8.7,100,3,0.0,1022.0,1015.1,119.0,0.24,3.0
2025-11-20 14:00:00+00:00,7.8,76,0.0,0.0,5.8,7.9,100,3,0.0,1022.0,1015.1,103.0,0.26,3.0
2025-11-20 15:00:00+00:00,8.1,75,0.0,0.0,5.8,7.7,100,3,0.0,1021.9,1015.0,80.0,0.27,1.0
2025-11-20 16:00:00+00:00,8.1,76,0.0,0.0,5.9,8.3,100,3,0.0,1021.7,1014.8,39.0,0.26,0.0
2025-11-20 17:00:00+00:00,7.6,80,0.0,0.0,7.6,12.5,100,3,0.0,1021.5,1014.6,9.0,0.2,0.0
2025-11-20 18:00:00+00:00,7.1,85,0.0,0.0,7.2,13.3,100,3,0.0,1021.9,1015.0,0.0,0.15,0.0
2025-11-20 19:00:00+00:00,7.2,82,0.0,0.0,5.3,10.8,100,3,0.0,1021.7,1014.8,0.0,0.18,0.0
2025-11-20 20:00:00+00:00,7.3,83,0.0,0.0,6.0,11.7,100,3,0.0,1021.7,1014.8,0.0,0.17,0.0
2025-11-20 21:00:00+00:00,7.1,86,0.0,0.0,5.8,11.9,100,3,0.0,1021.6,1014.7,0.0,0.14,0.0
2025-11-20 22:00:00+00:00,6.0,93,0.0,0.0,4.2,10.4,100,3,0.0,1021.8,1014.8,0.0,0.06,0.0
2025-11-20 23:00:00+00:00,5.7,95,0.0,0.0,6.2,13.5,100,3,0.0,1021.1,1014.1,0.0,0.05,0.0
2025-11-21 00:00:00+00:00,4.8,96,0.0,0.0,4.7,12.9,100,3,0.0,1020.8,1013.8,0.0,0.03,0.0
2025-11-21 01:00:00+00:00,4.8,96,0.0,0.0,4.0,9.1,70,2,0.0,1020.5,1013.5,0.0,0.03,0.0
2025-11-21 02:00:00+00:00,4.5,97,0.0,0.0,4.2,9.8,99,3,0.0,1020.3,1013.3,0.0,0.03,0.0
2025-11-21 03:00:00+00:00,4.6,96,0.0,0.0,5.0,13.1,100,3,0.0,1020.0,1013.0,0.0,0.03,0.0
2025-11-21 04:00:00+00:00,4.8,96,0.0,0.0,4.7,14.5,100,3,0.0,1019.4,1012.4,0.0,0.04,0.0
2025-11-21 05:00:00+00:00,4.9,95,0.0,0.0,3.2,12.0,100,3,0.0,1019.4,1012.4,0.0,0.04,0.0
2025-11-21 06:00:00+00:00,4.8,96,0.0,0.0,4.0,13.3,100,3,0.0,1018.9,1011.9,0.0,0.03,0.0
