time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2025-05-18 00:00:00+00:00,19.4,63,0.0,0.0,14.4,26.9,9,0,0.0,1005.9,999.3,0.0,0.84,0.0
2025-05-18 01:00:00+00:00,18.1,65,0.0,0.0,10.8,23.0,13,0,0.0,1006.3,999.7,0.0,0.74,0.0
2025-05-18 02:00:00+00:00,16.8,70,0.0,0.0,8.1,19.7,20,1,0.0,1006.6,1000.0,0.0,0.57,0.0
2025-05-18 03:00:00+00:00,16.2,73,0.0,0.0,8.5,20.4,12,0,0.0,1006.8,1000.2,0.0,0.49,0.0
2025-05-18 04:00:00+00:00,15.6,75,0.0,0.0,10.1,22.4,11,0,0.0,1007.6,1001.0,0.0,0.45,0.0
2025-05-18 05:00:00+00:00,15.4,73,0.0,0.0,11.9,25.2,13,0,0.0,1008.1,1001.4,0.0,0.47,0.0
2025-05-18 06:00:00+00:00,16.0,71,0.0,0.0,13.5,26.3,14,0,0.0,1008.2,1001.6,53.0,0.54,27.0
2025-05-18 07:00:00+00:00,17.5,65,0.0,0.0,16.6,27.4,24,1,0.0,1008.4,1001.8,196.0,0.7,120.0
2025-05-18 08:00:00+00:00,20.1,52,0.0,0.0,17.5,26.6,28,1,0.0,1008.1,1001.5,386.0,1.12,273.0
2025-05-18 09:00:00+00:00,21.0,48,0.0,0.0,22.2,32.6,56,2,0.0,1008.1,1001.6,579.0,1.28,451.0
2025-05-18 10:00:00+00:00,21.6,47,0.0,0.0,22.5,32.6,98,3,0.0,1008.3,1001.8,701.0,1.38,520.0
2025-05-18 11:00:00+00:00,21.4,50,0.0,0.0,20.8,30.6,83,3,0.0,1008.2,1001.7,473.0,1.26,218.0
2025-05-18 12:00:00+00:00,21.5,53,0.0,0.0,24.2,35.8,59,2,0.0,1008.2,1001.7,627.0,1.21,307.0
2025-05-18 13:00:00+00:00,22.4,49,0.0,0.0,24.3,36.0,53,2,0.0,1007.8,1001.3,678.0,1.39,437.0
2025-05-18 14:00:00+00:00,22.3,50,0.0,0.0,23.4,34.8,56,2,0.0,1007.8,1001.3,672.0,1.35,439.0
2025-05-18 15:00:00+00:00,22.5,50,0.0,0.0,24.5,36.8,34,1,0.0,1007.5,1001.0,601.0,1.37,382.0
2025-05-18 16:00:00+00:00,22.5,51,0.0,0.0,23.7,36.1,21,1,0.0,1007.2,1000.7,517.0,1.32,358.0
2025-05-18 17:00:00+00:00,22.6,51,0.0,0.0,21.4,34.3,3,0,0.0,1007.0,1000.5,410.0,1.34,295.0
2025-05-18 18:00:00+00:00,21.8,53,0.0,0.0,18.7,32.3,0,0,0.0,1007.2,1000.7,250.0,1.22,175.0
2025-05-18 19:00:00+00:00,20.7,55,0.0,0.0,17.4,31.5,4,0,0.0,1007.7,1001.2,81.0,1.11,45.0
2025-05-18 20:00:00+00:00,19.6,58,0.0,0.0,13.0,26.7,39,1,0.0,1008.5,1001.9,2.0,0.96,0.0
2025-05-18 21:00:00+00:00,19.0,61,0.0,0.0,12.8,26.3,1,0,0.0,1009.5,1002.9,0.0,0.85,0.0
2025-05-18 22:00:00+00:00,18.5,62,0.0,0.0,16.3,30.9,1,0,0.0,1010.0,1003.4,0.0,0.81,0.0
2025-05-18 23:00:00+00:00,17.8,64,0.0,0.0,16.6,30.3,0,0,0.0,1010.5,1003.9,0.0,0.73,0.0
2025-05-19 00:00:00+00:00,16.9,69,0.0,0.0,13.4,25.5,0,0,0.0,1011.2,1004.6,0.0,0.6,0.0
2025-05-19 01:00:00+00:00,15.9,73,0.0,0.0,12.0,23.9,0,0,0.0,1011.3,1004.6,0.0,0.49,0.0
2025-05-19 02:00:00+00:00,15.2,75,0.0,0.0,11.1,22.9,0,0,0.0,1010.9,1004.2,0.0,0.44,0.0
2025-05-19 03:00:00+00:00,14.6,77,0.0,0.0,11.6,23.2,0,0,0.0,1011.5,1004.8,0.0,0.39,0.0
2025-05-19 04:00:00+00:00,14.1,78,0.0,0.0,12.5,24.2,0,0,0.0,1012.4,1005.7,0.0,0.35,0.0
2025-05-19 05:00:00+00:00,13.6,80,0.0,0.0,12.3,23.9,0,0,0.0,1013.3,1006.6,0.0,0.31,0.0
2025-05-19 06:00:00+00:00,13.9,79,0.0,0.0,13.1,22.7,0,0,0.0,1013.6,1006.9,57.0,0.33,30.0
2025-05-19 07:00:00+00:00,14.9,73,0.0,0.0,15.9,24.3,0,0,0.0,1013.9,1007.2,222.0,0.46,154.0
2025-05-19 08:00:00+00:00,17.5,64,0.0,0.0,17.1,24.8,0,0,0.0,1012.8,1006.2,417.0,0.71,327.0
2025-05-19 09:00:00+00:00,18.5,62,0.0,0.0,17.3,24.6,0,0,0.0,1012.7,1006.1,606.0,0.8,502.0
2025-05-19 10:00:00+00:00,19.5,60,0.0,0.0,19.8,28.0,3,0,0.0,1012.7,1006.1,768.0,0.89,656.0
2025-05-19 11:00:00+00:00,21.6,50,0.0,0.0,22.5,32.4,23,1,0.0,1012.7,1006.2,884.0,1.29,763.0
2025-05-19 12:00:00+00:00,22.1,47,0.0,0.0,23.2,33.4,10,0,0.0,1012.0,1005.5,910.0,1.42,734.0
2025-05-19 13:00:00+00:00,22.2,47,0.0,0.0,22.4,32.1,38,1,0.0,1011.3,1004.8,936.0,1.42,782.0
2025-05-19 14:00:00+00:00,22.0,47,0.0,0.0,23.0,33.1,27,1,0.0,1011.6,1005.1,893.0,1.39,749.0
2025-05-19 15:00:00+00:00,21.8,46,0.0,0.0,22.6,33.1,7,0,0.0,1011.7,1005.2,788.0,1.4,663.0
2025-05-19 16:00:00+00:00,21.5,45,0.0,0.0,21.9,32.5,3,0,0.0,1011.5,1005.0,637.0,1.41,524.0
2025-05-19 17:00:00+00:00,20.7,45,0.0,0.0,19.9,30.2,0,0,0.0,1011.4,1004.8,459.0,1.34,365.0
