time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2025-03-17 00:00:00+00:00,5.2,97,0.1,0.0,3.0,6.1,100,51,0.1,1009.7,1008.1,0.0,0.03,0.0
2025-03-17 01:00:00+00:00,4.9,98,0.4,0.0,6.1,12.9,100,51,0.4,1010.2,1008.6,0.0,0.02,0.0
2025-03-17 02:00:00+00:00,4.9,96,0.7,0.0,3.6,10.0,100,53,0.7,1010.8,1009.2,0.0,0.04,0.0
2025-03-17 03:00:00+00:00,4.7,97,0.2,0.0,2.9,7.4,100,51,0.2,1011.2,1009.6,0.0,0.03,0.0
2025-03-17 04:00:00+00:00,4.4,97,0.0,0.0,3.8,8.2,100,3,0.0,1012.1,1010.5,0.0,0.03,0.0
2025-03-17 05:00:00+00:00,2.5,99,0.0,0.0,4.6,9.3,100,3,0.0,1013.7,1012.1,0.0,0.01,0.0
2025-03-17 06:00:00+00:00,2.5,99,0.0,0.0,5.2,12.7,100,3,0.0,1014.5,1012.9,0.0,0.01,0.0
2025-03-17 07:00:00+00:00,2.7,100,0.0,0.0,5.8,11.5,100,3,0.0,1015.2,1013.6,13.0,0.0,2.0
2025-03-17 08:00:00+00:00,3.8,98,0.1,0.0,2.7,6.9,100,51,0.1,1015.8,1014.2,99.0,0.02,33.0
2025-03-17 09:00:00+00:00,5.2,94,0.6,0.0,2.3,3.9,100,53,0.6,1016.4,1014.8,243.0,0.05,124.0
2025-03-17 10:00:00+00:00,5.6,89,1.1,0.21,3.4,5.0,100,73,1.4,1017.0,1015.4,329.0,0.1,141.0
2025-03-17 11:00:00+00:00,6.8,86,0.2,0.0,1.1,0.9,100,51,0.2,1017.2,1015.6,438.0,0.13,212.0
2025-03-17 12:00:00+00:00,8.6,78,0.1,0.0,1.0,1.1,71,51,0.1,1017.0,1015.4,516.0,0.24,332.0
2025-03-17 13:00:00+00:00,9.3,73,0.1,0.0,2.0,3.4,32,51,0.1,1016.8,1015.2,518.0,0.32,304.0
2025-03-17 14:00:00+00:00,8.4,73,2.0,0.14,12.0,16.4,92,71,2.2,1017.1,1015.5,477.0,0.3,304.0
2025-03-17 15:00:00+00:00,7.4,81,0.5,0.0,1.3,2.3,9,53,0.5,1017.2,1015.6,302.0,0.2,118.0
2025-03-17 16:00:00+00:00,8.1,74,0.1,0.0,5.2,7.7,63,51,0.1,1017.6,1016.0,382.0,0.28,258.0
2025-03-17 17:00:00+00:00,6.9,80,0.2,0.0,7.8,10.8,64,51,0.2,1018.9,1017.3,172.0,0.2,74.0
2025-03-17 18:00:00+00:00,5.8,87,0.3,0.0,5.7,11.2,45,51,0.3,1019.4,1017.8,80.0,0.12,38.0
2025-03-17 19:00:00+00:00,4.4,91,0.1,0.0,2.4,5.0,16,51,0.1,1019.9,1018.3,2.0,0.08,0.0
2025-03-17 20:00:00+00:00,3.8,90,0.1,0.0,1.3,7.1,19,51,0.1,1020.7,1019.1,0.0,0.08,0.0
2025-03-17 21:00:00+00:00,3.5,92,0.0,0.0,1.2,8.5,28,1,0.0,1021.1,1019.5,0.0,0.06,0.0
2025-03-17 22:00:00+00:00,3.1,93,0.0,0.0,3.1,12.6,64,2,0.0,1021.7,1020.1,0.0,0.05,0.0
2025-03-17 23:00:00+00:00,3.1,94,0.0,0.0,1.0,8.8,51,2,0.0,1022.4,1020.8,0.0,0.05,0.0
2025-03-18 00:00:00+00:00,2.8,93,0.3,0.0,0.9,3.5,42,51,0.3,1023.1,1021.5,0.0,0.05,0.0
2025-03-18 01:00:00+00:00,2.3,94,0.1,0.0,3.5,4.8,37,51,0.1,1023.8,1022.2,0.0,0.05,0.0
2025-03-18 02:00:00+00:00,2.5,95,0.0,0.0,5.6,10.5,44,1,0.0,1024.8,1023.2,0.0,0.04,0.0
2025-03-18 03:00:00+00:00,2.0,96,0.0,0.0,5.6,12.7,63,2,0.0,1025.2,1023.5,0.0,0.03,0.0
2025-03-18 04:00:00+00:00,1.5,95,0.5,0.07,3.5,10.5,49,71,0.6,1025.9,1024.2,0.0,0.03,0.0
2025-03-18 05:00:00+00:00,1.6,97,0.0,0.0,5.5,14.9,35,1,0.0,1025.8,1024.1,0.0,0.02,0.0
2025-03-18 06:00:00+00:00,1.1,97,0.0,0.0,4.3,12.3,56,2,0.0,1026.5,1024.8,0.0,0.02,0.0
2025-03-18 07:00:00+00:00,1.9,95,0.0,0.0,2.3,9.3,100,3,0.0,1027.4,1025.7,16.0,0.03,5.0
2025-03-18 08:00:00+00:00,3.2,93,0.0,0.0,3.5,7.6,100,3,0.0,1028.0,1026.3,125.0,0.05,53.0
2025-03-18 09:00:00+00:00,4.8,85,0.0,0.0,7.3,10.3,100,3,0.0,1028.7,1027.1,281.0,0.13,144.0
2025-03-18 10:00:00+00:00,6.0,82,0.0,0.0,8.0,11.2,100,3,0.0,1029.2,1027.6,326.0,0.17,88.0
2025-03-18 11:00:00+00:00,7.1,79,0.0,0.0,7.0,10.2,100,3,0.0,1029.3,1027.7,314.0,0.21,54.0
2025-03-18 12:00:00+00:00,8.4,75,0.0,0.0,6.0,8.8,100,3,0.0,1029.0,1027.4,397.0,0.28,90.0
2025-03-18 13:00:00+00:00,9.5,69,0.0,0.0,7.9,11.3,99,3,0.0,1028.7,1027.1,496.0,0.37,217.0
2025-03-18 14:00:00+00:00,9.8,67,0.2,0.0,10.1,14.6,93,51,0.2,1028.4,1026.8,412.0,0.4,128.0
2025-03-18 15:00:00+00:00,9.8,65,0.0,0.0,10.5,15.5,100,3,0.0,1028.5,1026.9,354.0,0.43,192.0
2025-03-18 16:00:00+00:00,9.5,65,0.1,0.0,10.0,15.3,100,51,0.1,1028.5,1026.9,289.0,0.42,149.0
2025-03-18 17:00:00+00:00,9.4,68,0.0,0.0,10.9,16.9,98,3,0.0,1028.7,1027.1,163.0,0.38,59.0
2025-03-18 18:00:00+00:00,8.5,76,0.0,0.0,6.0,13.9,100,3,0.0,1028.7,1027.1,58.0,0.27,19.0
2025-03-18 19:00:00+00:00,7.7,79,0.0,0.0,8.0,18.8,92,3,0.0,1028.4,1026.8,2.0,0.22,0.0
2025-03-18 20:00:00+00:00,7.0,80,0.0,0.0,7.8,19.3,90,3,0.0,1028.6,1027.0,0.0,0.21,0.0
2025-03-18 21:00:00+00:00,6.7,78,0.0,0.0,8.3,19.6,100,3,0.0,1028.6,1027.0,0.0,0.21,0.0
2025-03-18 22:00:00+00:00,6.8,76,0.0,0.0,8.4,18.9,100,3,0.0,1028.3,1026.7,0.0,0.23,0.0
2025-03-18 23:00:00+00:00,6.6,78,0.0,0.0,7.3,17.3,100,3,0.0,1028.2,1026.6,0.0,0.21,0.0
2025-03-19 00:00:00+00:00,6.3,79,0.0,0.0,7.4,15.9,100,3,0.0,1027.8,1026.2,0.0,0.2,0.0
2025-03-19 01:00:00+00:00,5.3,82,0.0,0.0,7.6,17.0,100,3,0.0,1026.8,1025.2,0.0,0.16,0.0
2025-03-19 02:00:00+00:00,4.8,84,0.0,0.0,5.1,13.2,100,3,0.0,1026.1,1024.5,0.0,0.13,0.0
2025-03-19 03:00:00+00:00,4.2,86,0.0,0.0,6.0,12.3,100,3,0.0,1024.9,1023.3,0.0,0.11,0.0
2025-03-19 04:00:00+00:00,4.1,86,0.0,0.0,5.6,13.0,100,3,0.0,1023.8,1022.2,0.0,0.11,0.0
2025-03-19 05:00:00+00:00,4.0,87,0.0,0.0,8.5,18.0,100,3,0.0,1023.5,1021.9,0.0,0.1,0.0
2025-03-19 06:00:00+00:00,4.3,82,0.0,0.0,11.3,23.2,100,3,0.0,1023.0,1021.4,0.0,0.15,0.0
2025-03-19 07:00:00+00:00,4.9,78,0.0,0.0,13.1,25.1,100,3,0.0,1022.2,1020.6,8.0,0.19,0.0
2025-03-19 08:00:00+00:00,5.8,76,0.0,0.0,11.5,22.1,100,3,0.0,1021.3,1019.7,74.0,0.22,2.0
2025-03-19 09:00:00+00:00,6.7,77,0.0,0.0,9.6,23.0,100,3,0.0,1020.9,1019.3,108.0,0.23,2.0
2025-03-19 10:00:00+00:00,7.6,76,0.0,0.0,10.4,23.6,100,3,0.0,1019.9,1018.3,131.0,0.25,0.0
2025-03-19 11:00:00+00:00,8.6,71,0.0,0.0,9.7,22.6,100,3,0.0,1018.8,1017.2,196.0,0.32,5.0
2025-03-19 12:00:00+00:00,10.7,62,0.0,0.0,9.2,14.1,100,3,0.0,1017.3,1015.7,390.0,0.5,63.0
2025-03-19 13:00:00+00:00,11.7,58,0.0,0.0,8.3,12.4,100,3,0.0,1016.2,1014.6,365.0,0.58,52.0
2025-03-19 14:00:00+00:00,12.1,57,0.0,0.0,10.0,14.9,100,3,0.0,1014.9,1013.3,279.0,0.61,32.0
2025-03-19 15:00:00+00:00,12.1,60,0.0,0.0,7.1,11.4,100,3,0.0,1014.2,1012.6,223.0,0.56,11.0
2025-03-19 16:00:00+00:00,10.9,72,0.5,0.0,1.8,5.7,100,53,0.5,1014.2,1012.6,69.0,0.37,1.0
2025-03-19 17:00:00+00:00,8.3,86,1.9,0.0,5.7,11.0,100,61,1.9,1014.4,1012.8,45.0,0.15,0.0
2025-03-19 18:00:00+00:00,7.5,92,0.8,0.0,4.6,10.9,100,53,0.8,1014.5,1012.9,13.0,0.09,0.0
2025-03-19 19:00:00+00:00,7.1,92,1.4,0.0,19.3,34.6,100,61,1.4,1015.2,1013.6,1.0,0.08,0.0
2025-03-19 20:00:00+00:00,6.3,92,0.7,0.0,19.9,33.8,100,53,0.7,1015.9,1014.3,0.0,0.08,0.0
2025-03-19 21:00:00+00:00,5.8,94,0.3,0.0,19.2,33.7,100,51,0.3,1017.0,1015.4,0.0,0.06,0.0
2025-03-19 22:00:00+00:00,5.4,94,0.0,0.0,19.1,34.0,92,3,0.0,1018.0,1016.4,0.0,0.06,0.0
2025-03-19 23:00:00+00:00,5.4,92,0.0,0.0,19.6,34.3,65,2,0.0,1018.4,1016.8,0.0,0.08,0.0
2025-03-20 00:00:00+00:00,5.1,92,0.0,0.0,18.6,33.8,63,2,0.0,1018.7,1017.1,0.0,0.07,0.0
2025-03-20 01:00:00+00:00,5.2,91,0.0,0.0,19.6,34.5,99,3,0.0,1019.0,1017.4,0.0,0.08,0.0
2025-03-20 02:00:00+00:00,5.8,90,0.3,0.0,20.8,36.5,100,51,0.3,1018.6,1017.0,0.0,0.09,0.0
2025-03-20 03:00:00+00:00,5.4,90,0.1,0.0,22.3,37.8,100,51,0.1,1019.1,1017.5,0.0,0.09,0.0
2025-03-20 04:00:00+00:00,5.1,93,1.1,0.0,19.0,33.4,100,55,1.1,1019.3,1017.7,0.0,0.06,0.0
2025-03-20 05:00:00+00:00,5.4,92,0.7,0.0,20.1,34.9,100,53,0.7,1019.0,1017.4,0.0,0.07,0.0
2025-03-20 06:00:00+00:00,5.4,93,0.6,0.0,19.7,34.2,100,53,0.6,1019.4,1017.8,0.0,0.07,0.0
2025-03-20 07:00:00+00:00,5.7,92,0.9,0.0,18.4,32.3,95,53,0.9,1019.9,1018.3,7.0,0.08,0.0
2025-03-20 08:00:00+00:00,6.1,92,0.1,0.0,18.8,32.2,99,51,0.1,1020.0,1018.4,71.0,0.07,13.0
2025-03-20 09:00:00+00:00,6.8,90,0.3,0.0,19.5,33.6,100,51,0.3,1020.7,1019.1,109.0,0.1,22.0
2025-03-20 10:00:00+00:00,6.7,90,0.5,0.0,18.0,30.8,100,53,0.5,1020.8,1019.2,76.0,0.1,0.0
2025-03-20 11:00:00+00:00,7.1,90,0.4,0.0,21.3,35.7,100,51,0.4,1020.5,1018.9,97.0,0.11,0.0
2025-03-20 12:00:00+00:00,7.6,88,0.2,0.0,19.0,32.4,100,51,0.2,1020.3,1018.7,129.0,0.12,2.0
2025-03-20 13:00:00+00:00,7.7,87,0.7,0.0,22.5,38.1,100,53,0.7,1020.1,1018.5,96.0,0.14,0.0
2025-03-20 14:00:00+00:00,7.5,89,0.9,0.0,22.8,38.0,100,53,0.9,1019.5,1017.9,98.0,0.11,0.0
2025-03-20 15:00:00+00:00,7.6,90,0.9,0.0,22.6,37.8,100,53,0.9,1019.4,1017.8,75.0,0.11,0.0
2025-03-20 16:00:00+00:00,7.4,91,1.0,0.0,23.0,38.6,100,55,1.0,1018.8,1017.2,59.0,0.1,0.0
2025-03-20 17:00:00+00:00,7.4,93,1.3,0.0,20.3,35.8,100,61,1.3,1018.0,1016.4,34.0,0.07,0.0
2025-03-20 18:00:00+00:00,7.0,93,1.2,0.0,23.6,41.2,100,55,1.2,1017.7,1016.1,10.0,0.07,0.0
2025-03-20 19:00:00+00:00,7.1,91,0.4,0.0,24.7,42.2,100,51,0.4,1017.3,1015.7,1.0,0.09,0.0
