time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2025-10-20 00:00:00+00:00,8.4,93,0.0,0.0,6.5,15.0,40,1,0.0,1026.4,1024.8,0.0,0.07,0.0
2025-10-20 01:00:00+00:00,8.2,94,0.0,0.0,6.1,15.4,43,1,0.0,1027.0,1025.4,0.0,0.06,0.0
2025-10-20 02:00:00+00:00,8.3,93,0.0,0.0,5.8,14.8,38,1,0.0,1027.5,1025.9,0.0,0.07,0.0
2025-10-20 03:00:00+00:00,8.1,94,0.0,0.0,5.1,13.5,93,3,0.0,1027.9,1026.3,0.0,0.07,0.0
2025-10-20 04:00:00+00:00,8.1,93,0.0,0.0,3.2,10.7,66,2,0.0,1027.9,1026.3,0.0,0.07,0.0
2025-10-20 05:00:00+00:00,7.8,94,0.0,0.0,2.2,7.0,98,3,0.0,1028.7,1027.1,0.0,0.06,0.0
2025-10-20 06:00:00+00:00,8.2,94,0.0,0.0,1.1,5.2,98,3,0.0,1029.0,1027.4,0.0,0.06,0.0
2025-10-20 07:00:00+00:00,8.4,93,0.0,0.0,1.9,3.4,80,3,0.0,1029.6,1028.0,2.0,0.07,0.0
2025-10-20 08:00:00+00:00,9.3,90,0.0,0.0,5.5,10.6,74,2,0.0,1030.1,1028.5,67.0,0.12,26.0
2025-10-20 09:00:00+00:00,10.7,85,0.0,0.0,3.5,6.1,47,1,0.0,1030.0,1028.4,215.0,0.2,127.0
2025-10-20 10:00:00+00:00,12.1,80,0.0,0.0,1.6,2.2,18,0,0.0,1030.1,1028.5,348.0,0.29,227.0
2025-10-20 11:00:00+00:00,13.6,73,0.0,0.0,3.4,4.6,50,2,0.0,1029.6,1028.0,449.0,0.42,337.0
2025-10-20 12:00:00+00:00,14.6,68,0.0,0.0,4.7,6.4,98,3,0.0,1028.8,1027.2,494.0,0.53,373.0
2025-10-20 13:00:00+00:00,14.9,65,0.0,0.0,5.1,6.9,98,3,0.0,1028.0,1026.4,424.0,0.59,267.0
2025-10-20 14:00:00+00:00,15.1,63,0.0,0.0,5.5,7.4,35,1,0.0,1027.0,1025.4,399.0,0.63,257.0
2025-10-20 15:00:00+00:00,14.9,63,0.0,0.0,6.2,8.6,3,0,0.0,1026.2,1024.6,326.0,0.62,236.0
2025-10-20 16:00:00+00:00,14.4,64,0.0,0.0,8.4,12.7,0,0,0.0,1026.0,1024.4,217.0,0.59,154.0
2025-10-20 17:00:00+00:00,13.4,69,0.0,0.0,9.0,19.2,0,0,0.0,1025.7,1024.1,72.0,0.48,41.0
2025-10-20 18:00:00+00:00,12.4,75,0.0,0.0,8.3,19.9,1,0,0.0,1025.3,1023.7,1.0,0.36,0.0
2025-10-20 19:00:00+00:00,11.7,79,0.0,0.0,7.8,18.8,7,0,0.0,1025.1,1023.5,0.0,0.29,0.0
2025-10-20 20:00:00+00:00,10.8,83,0.0,0.0,3.8,12.8,0,0,0.0,1024.6,1023.0,0.0,0.22,0.0
2025-10-20 21:00:00+00:00,10.9,82,0.0,0.0,6.1,16.4,0,0,0.0,1024.7,1023.1,0.0,0.23,0.0
2025-10-20 22:00:00+00:00,9.9,86,0.0,0.0,7.2,18.2,0,0,0.0,1024.8,1023.2,0.0,0.16,0.0
2025-10-20 23:00:00+00:00,9.4,88,0.0,0.0,7.0,18.2,0,0,0.0,1024.6,1023.0,0.0,0.14,0.0
2025-10-21 00:00:00+00:00,8.6,90,0.0,0.0,4.6,15.2,0,0,0.0,1024.5,1022.9,0.0,0.12,0.0
2025-10-21 01:00:00+00:00,8.4,90,0.0,0.0,5.0,14.7,0,0,0.0,1024.3,1022.7,0.0,0.11,0.0
2025-10-21 02:00:00+00:00,8.0,92,0.0,0.0,5.2,14.9,0,0,0.0,1024.0,1022.4,0.0,0.08,0.0
2025-10-21 03:00:00+00:00,7.3,95,0.0,0.0,4.0,12.6,0,0,0.0,1023.7,1022.1,0.0,0.05,0.0
2025-10-21 04:00:00+00:00,7.6,97,0.0,0.0,4.5,10.5,94,3,0.0,1024.0,1022.4,0.0,0.04,0.0
2025-10-21 05:00:00+00:00,6.9,99,0.0,0.0,2.9,7.8,100,3,0.0,1023.8,1022.2,0.0,0.01,0.0
2025-10-21 06:00:00+00:00,6.6,99,0.0,0.0,2.5,5.8,100,3,0.0,1023.4,1021.8,0.0,0.01,0.0
2025-10-21 07:00:00+00:00,6.6,98,0.0,0.0,6.1,9.0,100,3,0.0,1023.3,1021.7,2.0,0.02,0.0
2025-10-21 08:00:00+00:00,6.8,99,0.0,0.0,8.5,13.1,100,3,0.0,1023.3,1021.7,42.0,0.01,0.0
