time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2025-12-21 00:00:00+00:00,6.4,74,0.0,0.0,7.1,17.9,100,3,0.0,1011.8,1010.2,0.0,0.25,0.0
2025-12-21 01:00:00+00:00,5.7,75,0.0,0.0,5.7,14.9,100,3,0.0,1010.9,1009.3,0.0,0.23,0.0
2025-12-21 02:00:00+00:00,5.1,75,0.0,0.0,6.3,14.6,100,3,0.0,1009.8,1008.2,0.0,0.22,0.0
2025-12-21 03:00:00+00:00,4.9,75,0.0,0.0,5.5,12.7,100,3,0.0,1009.0,1007.4,0.0,0.22,0.0
2025-12-21 04:00:00+00:00,4.0,84,0.0,0.0,4.3,11.4,100,3,0.0,1008.3,1006.7,0.0,0.13,0.0
2025-12-21 05:00:00+00:00,3.7,85,0.0,0.0,4.2,10.9,100,3,0.0,1008.0,1006.4,0.0,0.12,0.0
2025-12-21 06:00:00+00:00,3.5,85,0.0,0.0,4.9,12.3,100,3,0.0,1007.4,1005.8,0.0,0.12,0.0
2025-12-21 07:00:00+00:00,3.4,84,0.0,0.0,7.1,16.9,100,3,0.0,1007.0,1005.4,0.0,0.13,0.0
2025-12-21 08:00:00+00:00,3.5,82,0.0,0.0,5.6,16.1,100,3,0.0,1006.6,1005.0,0.0,0.14,0.0
2025-12-21 09:00:00+00:00,4.1,81,0.0,0.0,5.3,13.0,100,3,0.0,1006.5,1004.9,34.0,0.15,2.0
2025-12-21 10:00:00+00:00,4.9,81,0.0,0.0,3.4,8.8,100,3,0.0,1006.5,1004.9,120.0,0.16,20.0
2025-12-21 11:00:00+00:00,6.1,79,0.0,0.0,4.9,10.2,100,3,0.0,1006.0,1004.4,106.0,0.2,1.0
2025-12-21 12:00:00+00:00,6.4,80,0.0,0.0,1.5,3.8,100,3,0.0,1006.0,1004.4,77.0,0.19,0.0
2025-12-21 13:00:00+00:00,6.1,83,0.7,0.0,3.4,3.5,100,53,0.7,1005.5,1003.9,51.0,0.16,0.0
2025-12-21 14:00:00+00:00,5.8,95,1.0,0.0,2.7,4.6,100,55,1.0,1005.3,1003.7,44.0,0.05,0.0
2025-12-21 15:00:00+00:00,5.9,96,0.1,0.0,10.4,17.4,52,51,0.1,1004.8,1003.2,37.0,0.04,2.0
2025-12-21 16:00:00+00:00,6.1,94,0.0,0.0,11.1,20.7,83,3,0.0,1005.7,1004.1,62.0,0.06,21.0
2025-12-21 17:00:00+00:00,6.0,96,0.1,0.0,9.2,17.8,100,51,0.1,1005.6,1004.0,3.0,0.04,0.0
2025-12-21 18:00:00+00:00,6.2,97,0.9,0.0,6.2,16.2,100,53,0.9,1006.1,1004.5,0.0,0.03,0.0
2025-12-21 19:00:00+00:00,6.2,97,0.4,0.0,4.7,14.7,100,51,0.4,1006.4,1004.8,0.0,0.03,0.0
2025-12-21 20:00:00+00:00,6.3,96,0.0,0.0,2.4,10.6,100,3,0.0,1006.8,1005.2,0.0,0.04,0.0
2025-12-21 21:00:00+00:00,6.2,97,0.0,0.0,4.6,12.5,91,3,0.0,1007.6,1006.0,0.0,0.03,0.0
2025-12-21 22:00:00+00:00,5.6,85,0.0,0.0,5.0,13.9,77,2,0.0,1008.5,1006.9,0.0,0.14,0.0
2025-12-21 23:00:00+00:00,5.2,91,0.6,0.0,8.6,18.1,98,53,0.6,1009.1,1007.5,0.0,0.08,0.0
2025-12-22 00:00:00+00:00,5.4,97,0.0,0.0,10.3,21.1,77,2,0.0,1009.8,1008.2,0.0,0.03,0.0
2025-12-22 01:00:00+00:00,5.1,93,0.3,0.0,10.0,22.2,93,51,0.3,1010.1,1008.5,0.0,0.06,0.0
2025-12-22 02:00:00+00:00,5.1,92,0.5,0.0,3.8,13.2,48,53,0.5,1010.7,1009.1,0.0,0.07,0.0
2025-12-22 03:00:00+00:00,4.3,91,2.1,0.0,4.4,13.4,45,61,2.1,1011.6,1010.0,0.0,0.08,0.0
2025-12-22 04:00:00+00:00,5.2,93,1.1,0.0,11.6,23.8,68,55,1.1,1011.8,1010.2,0.0,0.06,0.0
2025-12-22 05:00:00+00:00,4.8,88,1.3,0.0,8.3,20.8,69,61,1.3,1011.9,1010.3,0.0,0.1,0.0
2025-12-22 06:00:00+00:00,4.9,97,0.2,0.0,10.1,23.4,24,51,0.2,1012.0,1010.4,0.0,0.03,0.0
2025-12-22 07:00:00+00:00,4.8,96,0.0,0.0,10.4,24.2,41,1,0.0,1012.3,1010.7,0.0,0.04,0.0
2025-12-22 08:00:00+00:00,4.8,95,0.0,0.0,13.0,27.5,51,2,0.0,1012.3,1010.7,0.0,0.04,0.0
2025-12-22 09:00:00+00:00,5.6,92,0.0,0.0,13.6,25.9,34,1,0.0,1012.2,1010.6,37.0,0.07,13.0
2025-12-22 10:00:00+00:00,7.1,89,0.1,0.0,13.9,24.2,65,51,0.1,1012.6,1011.0,138.0,0.11,78.0
2025-12-22 11:00:00+00:00,8.3,82,0.4,0.0,17.0,27.7,75,51,0.4,1012.3,1010.7,181.0,0.2,88.0
2025-12-22 12:00:00+00:00,9.1,80,0.0,0.0,15.4,25.9,16,0,0.0,1011.3,1009.7,170.0,0.23,70.0
2025-12-22 13:00:00+00:00,10.2,65,0.0,0.0,21.5,34.6,35,1,0.0,1010.4,1008.8,312.0,0.43,240.0
2025-12-22 14:00:00+00:00,10.4,65,0.1,0.0,21.3,35.9,41,51,0.1,1009.9,1008.3,238.0,0.44,167.0
2025-12-22 15:00:00+00:00,10.3,66,0.0,0.0,21.0,35.6,60,2,0.0,1009.5,1007.9,166.0,0.43,96.0
2025-12-22 16:00:00+00:00,8.1,83,0.0,0.0,21.7,38.0,100,3,0.0,1010.4,1008.8,66.0,0.19,30.0
2025-12-22 17:00:00+00:00,8.1,84,1.0,0.0,20.9,36.0,100,55,1.0,1010.6,1009.0,1.0,0.18,0.0
2025-12-22 18:00:00+00:00,7.9,85,0.8,0.0,20.2,34.8,100,53,0.8,1011.2,1009.6,0.0,0.16,0.0
2025-12-22 19:00:00+00:00,7.4,91,1.4,0.0,20.7,36.4,100,61,1.4,1011.7,1010.1,0.0,0.09,0.0
2025-12-22 20:00:00+00:00,7.4,88,0.4,0.0,20.7,35.5,100,51,0.4,1012.1,1010.5,0.0,0.12,0.0
2025-12-22 21:00:00+00:00,7.3,89,0.3,0.0,16.4,28.9,100,51,0.3,1012.3,1010.7,0.0,0.11,0.0
2025-12-22 22:00:00+00:00,7.1,90,0.9,0.0,14.4,26.1,100,53,0.9,1012.6,1011.0,0.0,0.1,0.0
2025-12-22 23:00:00+00:00,6.8,94,0.9,0.0,9.2,20.1,100,53,0.9,1012.7,1011.1,0.0,0.06,0.0
2025-12-23 00:00:00+00:00,6.8,94,0.1,0.0,8.1,17.1,100,51,0.1,1012.8,1011.2,0.0,0.06,0.0
2025-12-23 01:00:00+00:00,6.7,94,0.1,0.0,7.6,14.8,100,51,0.1,1012.5,1010.9,0.0,0.06,0.0
2025-12-23 02:00:00+00:00,6.8,95,0.1,0.0,7.5,15.1,100,51,0.1,1012.2,1010.6,0.0,0.05,0.0
2025-12-23 03:00:00+00:00,6.7,96,0.1,0.0,7.6,14.8,100,51,0.1,1012.2,1010.6,0.0,0.04,0.0
2025-12-23 04:00:00+00:00,6.2,96,0.0,0.0,4.6,9.4,100,3,0.0,1012.0,1010.4,0.0,0.04,0.0
2025-12-23 05:00:00+00:00,5.8,98,0.1,0.0,5.2,11.2,100,51,0.1,1012.0,1010.4,0.0,0.02,0.0
2025-12-23 06:00:00+00:00,5.8,97,0.3,0.0,4.2,8.8,100,51,0.3,1011.6,1010.0,0.0,0.03,0.0
2025-12-23 07:00:00+00:00,5.8,98,0.2,0.0,4.6,8.9,100,51,0.2,1011.3,1009.7,0.0,0.02,0.0
2025-12-23 08:00:00+00:00,5.7,98,0.2,0.0,5.0,10.1,100,51,0.2,1011.3,1009.7,0.0,0.02,0.0
2025-12-23 09:00:00+00:00,5.8,98,0.1,0.0,5.1,10.2,100,51,0.1,1011.3,1009.7,9.0,0.02,0.0
2025-12-23 10:00:00+00:00,6.1,94,0.1,0.0,3.7,8.0,100,51,0.1,1011.1,1009.5,32.0,0.06,0.0
2025-12-23 11:00:00+00:00,6.2,94,0.0,0.0,2.8,6.0,100,3,0.0,1011.1,1009.5,42.0,0.06,0.0
2025-12-23 12:00:00+00:00,6.5,93,0.0,0.0,3.6,7.1,100,3,0.0,1009.8,1008.2,62.0,0.07,1.0
2025-12-23 13:00:00+00:00,6.7,93,0.0,0.0,3.5,7.4,100,3,0.0,1008.7,1007.1,65.0,0.07,2.0
2025-12-23 14:00:00+00:00,7.1,92,0.0,0.0,3.9,7.2,100,3,0.0,1007.8,1006.2,79.0,0.08,3.0
2025-12-23 15:00:00+00:00,6.9,93,0.0,0.0,5.1,9.2,100,3,0.0,1007.1,1005.5,70.0,0.07,4.0
2025-12-23 16:00:00+00:00,6.3,96,0.0,0.0,5.4,11.0,100,3,0.0,1006.5,1004.9,31.0,0.04,0.0
2025-12-23 17:00:00+00:00,6.0,97,0.0,0.0,4.6,10.5,100,3,0.0,1006.5,1004.9,3.0,0.03,0.0
2025-12-23 18:00:00+00:00,5.9,97,0.0,0.0,6.3,13.3,100,3,0.0,1006.1,1004.5,0.0,0.03,0.0
2025-12-23 19:00:00+00:00,6.1,93,0.1,0.0,6.6,16.3,100,51,0.1,1005.5,1003.9,0.0,0.07,0.0
2025-12-23 20:00:00+00:00,6.2,87,0.1,0.0,8.8,19.4,100,51,0.1,1004.4,1002.8,0.0,0.13,0.0
2025-12-23 21:00:00+00:00,6.2,83,0.1,0.0,8.7,19.0,100,51,0.1,1003.4,1001.8,0.0,0.16,0.0
2025-12-23 22:00:00+00:00,6.2,86,0.2,0.0,11.2,22.7,100,51,0.2,1002.0,1000.4,0.0,0.13,0.0
2025-12-23 23:00:00+00:00,6.6,83,0.0,0.0,10.6,21.7,99,3,0.0,1000.3,998.7,0.0,0.17,0.0
2025-12-24 00:00:00+00:00,6.4,84,0.0,0.0,9.0,19.1,100,3,0.0,998.9,997.3,0.0,0.16,0.0
2025-12-24 01:00:00+00:00,6.4,82,0.0,0.0,13.5,26.5,100,3,0.0,996.9,995.3,0.0,0.17,0.0
2025-12-24 02:00:00+00:00,6.6,80,0.0,0.0,12.6,25.5,100,3,0.0,995.5,993.9,0.0,0.19,0.0
2025-12-24 03:00:00+00:00,7.0,78,0.2,0.0,14.7,29.3,100,51,0.2,994.9,993.3,0.0,0.22,0.0
2025-12-24 04:00:00+00:00,6.7,81,0.4,0.0,11.3,23.3,100,51,0.4,993.3,991.7,0.0,0.19,0.0
2025-12-24 05:00:00+00:00,6.7,80,0.0,0.0,18.0,33.8,100,3,0.0,991.9,990.3,0.0,0.2,0.0
2025-12-24 06:00:00+00:00,7.2,75,0.0,0.0,20.1,37.7,100,3,0.0,991.5,989.9,0.0,0.25,0.0
2025-12-24 07:00:00+00:00,6.7,85,5.3,0.0,21.4,39.3,100,63,5.3,992.4,990.8,0.0,0.15,0.0
2025-12-24 08:00:00+00:00,6.6,89,0.8,0.0,21.2,40.0,100,53,0.8,992.3,990.7,0.0,0.11,0.0
2025-12-24 09:00:00+00:00,6.8,86,0.4,0.0,17.3,32.5,100,51,0.4,993.6,992.0,21.0,0.14,1.0
2025-12-24 10:00:00+00:00,7.7,90,0.6,0.0,13.4,26.8,100,53,0.6,997.0,995.4,54.0,0.11,0.0
2025-12-24 11:00:00+00:00,7.6,92,0.3,0.0,21.6,37.8,100,51,0.3,999.2,997.6,52.0,0.08,2.0
2025-12-24 12:00:00+00:00,9.6,82,0.0,0.0,20.9,33.8,38,1,0.0,1001.2,999.6,283.0,0.21,148.0
2025-12-24 13:00:00+00:00,10.3,75,0.0,0.0,18.6,29.3,57,2,0.0,1001.6,1000.0,287.0,0.32,187.0
2025-12-24 14:00:00+00:00,10.5,72,0.0,0.0,12.7,20.5,84,3,0.0,1002.4,1000.8,218.0,0.35,127.0
2025-12-24 15:00:00+00:00,10.1,74,0.0,0.0,5.2,9.3,41,1,0.0,1002.9,1001.3,147.0,0.33,60.0
2025-12-24 16:00:00+00:00,8.8,84,0.0,0.0,3.3,8.7,48,1,0.0,1004.1,1002.5,76.0,0.18,42.0
2025-12-24 17:00:00+00:00,7.7,87,0.0,0.0,4.2,10.0,27,1,0.0,1004.6,1003.0,5.0,0.13,1.0
