time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2024-08-12 00:00:00+00:00,15.2,76,0.0,0.0,7.9,13.0,21,1,0.0,1015.3,1013.7,0.0,0.42,0.0
2024-08-12 01:00:00+00:00,14.6,78,0.0,0.0,7.1,12.3,39,1,0.0,1015.2,1013.6,0.0,0.36,0.0
2024-08-12 02:00:00+00:00,14.2,80,0.0,0.0,6.4,11.8,48,1,0.0,1015.3,1013.7,0.0,0.33,0.0
2024-08-12 03:00:00+00:00,13.9,82,0.0,0.0,4.1,9.2,54,2,0.0,1015.5,1013.9,0.0,0.28,0.0
2024-08-12 04:00:00+00:00,13.1,87,0.0,0.0,3.4,5.9,73,2,0.0,1015.5,1013.9,0.0,0.2,0.0
2024-08-12 05:00:00+00:00,14.4,81,0.0,0.0,2.1,4.6,100,3,0.0,1015.7,1014.1,0.0,0.32,0.0
2024-08-12 06:00:00+00:00,15.1,77,0.0,0.0,3.6,5.1,100,3,0.0,1016.0,1014.4,13.0,0.4,1.0
2024-08-12 07:00:00+00:00,15.7,73,0.0,0.0,4.6,6.1,100,3,0.0,1016.3,1014.7,59.0,0.48,6.0
2024-08-12 08:00:00+00:00,16.3,70,0.0,0.0,4.4,5.5,100,3,0.0,1016.4,1014.8,114.0,0.56,9.0
2024-08-12 09:00:00+00:00,17.0,66,0.0,0.0,3.3,4.0,100,3,0.0,1016.3,1014.7,195.0,0.65,54.0
2024-08-12 10:00:00+00:00,17.8,63,0.0,0.0,2.6,3.8,99,3,0.0,1016.1,1014.6,219.0,0.76,49.0
2024-08-12 11:00:00+00:00,20.0,54,0.0,0.0,4.8,6.1,84,3,0.0,1015.4,1013.9,494.0,1.08,240.0
2024-08-12 12:00:00+00:00,22.0,44,0.0,0.0,7.1,8.9,98,3,0.0,1014.6,1013.1,672.0,1.47,399.0
2024-08-12 13:00:00+00:00,22.8,40,0.0,0.0,7.3,9.0,70,2,0.0,1014.1,1012.6,553.0,1.66,201.0
2024-08-12 14:00:00+00:00,24.1,36,0.0,0.0,5.6,7.2,40,1,0.0,1013.4,1011.9,753.0,1.94,568.0
2024-08-12 15:00:00+00:00,24.8,34,0.0,0.0,7.6,9.0,75,2,0.0,1012.6,1011.1,692.0,2.06,559.0
2024-08-12 16:00:00+00:00,24.3,34,0.0,0.0,11.0,13.1,76,2,0.0,1012.6,1011.1,574.0,1.99,469.0
2024-08-12 17:00:00+00:00,22.0,42,0.0,0.0,6.4,7.8,43,1,0.0,1013.9,1012.4,259.0,1.55,106.0
2024-08-12 18:00:00+00:00,21.6,42,0.0,0.0,4.8,6.0,79,2,0.0,1013.6,1012.1,166.0,1.49,70.0
2024-08-12 19:00:00+00:00,21.3,43,0.0,0.0,5.9,9.4,100,3,0.0,1013.8,1012.3,66.0,1.44,31.0
2024-08-12 20:00:00+00:00,18.5,58,0.0,0.0,16.8,24.0,64,2,0.0,1014.9,1013.4,2.0,0.9,0.0
2024-08-12 21:00:00+00:00,17.2,63,0.0,0.0,13.7,20.1,17,0,0.0,1015.4,1013.8,0.0,0.72,0.0
2024-08-12 22:00:00+00:00,16.3,70,0.0,0.0,8.5,14.2,71,2,0.0,1015.7,1014.1,0.0,0.56,0.0
2024-08-12 23:00:00+00:00,15.8,74,0.0,0.0,5.9,8.4,94,3,0.0,1015.8,1014.2,0.0,0.47,0.0
2024-08-13 00:00:00+00:00,15.2,76,0.0,0.0,4.7,7.6,100,3,0.0,1015.9,1014.3,0.0,0.42,0.0
2024-08-13 01:00:00+00:00,15.2,74,0.0,0.0,6.2,9.1,100,3,0.0,1015.8,1014.2,0.0,0.46,0.0
2024-08-13 02:00:00+00:00,15.2,73,0.0,0.0,6.6,9.2,100,3,0.0,1016.0,1014.4,0.0,0.47,0.0
2024-08-13 03:00:00+00:00,15.1,73,0.0,0.0,5.8,8.0,100,3,0.0,1016.4,1014.8,0.0,0.46,0.0
2024-08-13 04:00:00+00:00,14.8,75,0.0,0.0,6.1,7.9,100,3,0.0,1016.6,1015.0,0.0,0.42,0.0
2024-08-13 05:00:00+00:00,14.9,81,0.1,0.0,8.3,12.3,99,51,0.1,1016.7,1015.1,0.0,0.33,0.0
2024-08-13 06:00:00+00:00,14.9,80,0.0,0.0,7.8,10.0,100,3,0.0,1017.1,1015.5,9.0,0.33,3.0
2024-08-13 07:00:00+00:00,15.4,79,0.0,0.0,7.5,9.4,76,2,0.0,1017.3,1015.7,71.0,0.38,25.0
2024-08-13 08:00:00+00:00,16.1,74,0.0,0.0,7.9,9.7,59,2,0.0,1017.5,1015.9,139.0,0.48,49.0
2024-08-13 09:00:00+00:00,17.5,66,0.1,0.0,7.7,9.7,87,51,0.1,1017.3,1015.7,282.0,0.67,132.0
