time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2025-08-19 00:00:00+00:00,17.3,77,0.0,0.0,3.1,8.9,18,0,0.0,1019.2,1017.6,0.0,0.45,0.0
2025-08-19 01:00:00+00:00,16.9,79,0.0,0.0,3.3,6.9,48,1,0.0,1019.5,1017.9,0.0,0.41,0.0
2025-08-19 02:00:00+00:00,16.1,83,0.0,0.0,2.3,4.5,83,3,0.0,1019.7,1018.1,0.0,0.31,0.0
2025-08-19 03:00:00+00:00,16.0,82,0.0,0.0,0.5,1.3,100,3,0.0,1020.0,1018.4,0.0,0.32,0.0
2025-08-19 04:00:00+00:00,15.3,85,0.0,0.0,1.9,3.6,32,1,0.0,1020.1,1018.5,0.0,0.26,0.0
2025-08-19 05:00:00+00:00,14.6,85,0.0,0.0,0.5,2.6,2,0,0.0,1020.2,1018.6,0.0,0.24,0.0
2025-08-19 06:00:00+00:00,14.7,87,0.0,0.0,1.5,3.4,3,0,0.0,1020.8,1019.2,17.0,0.22,7.0
2025-08-19 07:00:00+00:00,16.3,79,0.0,0.0,1.7,3.7,6,0,0.0,1021.2,1019.6,134.0,0.38,85.0
2025-08-19 08:00:00+00:00,18.0,71,0.0,0.0,2.0,2.9,6,0,0.0,1021.2,1019.6,302.0,0.6,226.0
2025-08-19 09:00:00+00:00,19.8,60,0.0,0.0,2.5,3.2,1,0,0.0,1021.0,1019.5,475.0,0.93,388.0
2025-08-19 10:00:00+00:00,21.5,51,0.0,0.0,2.9,3.6,2,0,0.0,1020.7,1019.2,624.0,1.27,530.0
2025-08-19 11:00:00+00:00,23.1,44,0.0,0.0,3.3,4.3,0,0,0.0,1020.6,1019.1,738.0,1.59,640.0
2025-08-19 12:00:00+00:00,24.6,39,0.0,0.0,5.1,6.5,4,0,0.0,1020.2,1018.7,813.0,1.89,719.0
2025-08-19 13:00:00+00:00,25.5,36,0.0,0.0,6.9,8.8,15,0,0.0,1019.7,1018.2,824.0,2.11,726.0
2025-08-19 14:00:00+00:00,26.0,34,0.0,0.0,6.8,8.9,100,3,0.0,1019.5,1018.0,783.0,2.23,682.0
2025-08-19 15:00:00+00:00,26.3,33,0.0,0.0,6.0,7.9,98,3,0.0,1019.1,1017.6,678.0,2.31,552.0
2025-08-19 16:00:00+00:00,26.0,35,0.0,0.0,8.4,11.4,80,3,0.0,1019.1,1017.6,496.0,2.2,350.0
2025-08-19 17:00:00+00:00,26.5,34,0.0,0.0,9.0,12.8,97,3,0.0,1019.0,1017.5,291.0,2.29,149.0
2025-08-19 18:00:00+00:00,25.0,46,0.0,0.0,15.0,22.2,97,3,0.0,1019.4,1017.9,164.0,1.72,79.0
2025-08-19 19:00:00+00:00,22.2,58,0.0,0.0,14.6,22.7,93,3,0.0,1020.3,1018.8,38.0,1.12,14.0
2025-08-19 20:00:00+00:00,20.9,63,0.0,0.0,13.9,22.6,59,2,0.0,1021.1,1019.6,0.0,0.91,0.0
2025-08-19 21:00:00+00:00,19.8,68,0.0,0.0,11.8,19.6,1,0,0.0,1021.5,1020.0,0.0,0.74,0.0
2025-08-19 22:00:00+00:00,19.1,72,0.0,0.0,10.6,18.4,0,0,0.0,1021.6,1020.0,0.0,0.61,0.0
2025-08-19 23:00:00+00:00,18.5,77,0.0,0.0,8.7,16.3,1,0,0.0,1021.7,1020.1,0.0,0.49,0.0
2025-08-20 00:00:00+00:00,17.9,80,0.0,0.0,6.3,12.4,7,0,0.0,1022.1,1020.5,0.0,0.41,0.0
2025-08-20 01:00:00+00:00,17.5,82,0.0,0.0,4.5,10.3,0,0,0.0,1022.2,1020.6,0.0,0.35,0.0
2025-08-20 02:00:00+00:00,17.0,85,0.0,0.0,4.3,9.9,0,0,0.0,1022.4,1020.8,0.0,0.3,0.0
2025-08-20 03:00:00+00:00,16.5,87,0.0,0.0,4.5,10.1,72,2,0.0,1022.9,1021.3,0.0,0.24,0.0
2025-08-20 04:00:00+00:00,16.1,90,0.0,0.0,4.5,9.2,95,3,0.0,1022.9,1021.3,0.0,0.18,0.0
2025-08-20 05:00:00+00:00,16.5,85,0.2,0.0,4.8,7.3,91,51,0.2,1023.2,1021.6,0.0,0.28,0.0
2025-08-20 06:00:00+00:00,16.3,88,0.0,0.0,6.1,8.9,23,1,0.0,1023.7,1022.1,14.0,0.23,3.0
2025-08-20 07:00:00+00:00,17.3,82,0.0,0.0,7.5,10.3,47,1,0.0,1024.2,1022.6,114.0,0.35,54.0
2025-08-20 08:00:00+00:00,18.5,75,0.0,0.0,7.4,10.3,52,2,0.0,1024.4,1022.8,223.0,0.53,102.0
2025-08-20 09:00:00+00:00,19.5,69,0.0,0.0,7.2,9.8,50,2,0.0,1024.5,1022.9,333.0,0.71,149.0
2025-08-20 10:00:00+00:00,21.2,60,0.0,0.0,6.5,8.7,33,1,0.0,1024.5,1023.0,520.0,1.0,308.0
2025-08-20 11:00:00+00:00,23.0,52,0.0,0.0,5.8,7.6,35,1,0.0,1024.3,1022.8,653.0,1.36,481.0
2025-08-20 12:00:00+00:00,24.2,46,0.0,0.0,6.4,8.3,5,0,0.0,1023.6,1022.1,709.0,1.65,515.0
2025-08-20 13:00:00+00:00,25.4,42,0.0,0.0,7.9,10.3,1,0,0.0,1023.1,1021.6,802.0,1.89,667.0
2025-08-20 14:00:00+00:00,26.2,38,0.0,0.0,9.0,12.3,0,0,0.0,1022.8,1021.3,777.0,2.11,675.0
2025-08-20 15:00:00+00:00,26.8,34,0.0,0.0,9.8,13.7,0,0,0.0,1022.5,1021.0,692.0,2.3,601.0
2025-08-20 16:00:00+00:00,26.8,31,0.0,0.0,12.2,17.3,0,0,0.0,1022.2,1020.7,558.0,2.43,473.0
2025-08-20 17:00:00+00:00,26.5,26,0.0,0.0,13.8,19.8,0,0,0.0,1022.1,1020.6,398.0,2.56,325.0
2025-08-20 18:00:00+00:00,25.3,30,0.0,0.0,14.2,21.2,0,0,0.0,1022.0,1020.5,220.0,2.27,164.0
2025-08-20 19:00:00+00:00,23.9,38,0.0,0.0,12.6,21.7,0,0,0.0,1022.0,1020.5,60.0,1.83,36.0
2025-08-20 20:00:00+00:00,22.3,45,0.0,0.0,12.0,21.3,0,0,0.0,1022.4,1020.9,0.0,1.47,0.0
2025-08-20 21:00:00+00:00,20.5,53,0.0,0.0,10.6,19.9,0,0,0.0,1022.7,1021.2,0.0,1.15,0.0
2025-08-20 22:00:00+00:00,19.5,57,0.0,0.0,10.9,20.5,0,0,0.0,1022.7,1021.1,0.0,0.98,0.0
2025-08-20 23:00:00+00:00,18.6,61,0.0,0.0,11.4,21.0,0,0,0.0,1022.8,1021.2,0.0,0.84,0.0
2025-08-21 00:00:00+00:00,17.6,65,0.0,0.0,10.2,19.6,0,0,0.0,1023.1,1021.5,0.0,0.7,0.0
2025-08-21 01:00:00+00:00,16.8,70,0.0,0.0,9.5,18.1,0,0,0.0,1022.9,1021.3,0.0,0.58,0.0
2025-08-21 02:00:00+00:00,15.9,74,0.0,0.0,9.0,17.6,0,0,0.0,1022.9,1021.3,0.0,0.47,0.0
2025-08-21 03:00:00+00:00,15.1,78,0.0,0.0,9.0,17.4,0,0,0.0,1022.6,1021.0,0.0,0.38,0.0
2025-08-21 04:00:00+00:00,14.5,81,0.0,0.0,8.7,16.9,0,0,0.0,1022.4,1020.8,0.0,0.31,0.0
2025-08-21 05:00:00+00:00,13.2,88,0.0,0.0,7.6,15.2,0,0,0.0,1022.2,1020.6,0.0,0.18,0.0
2025-08-21 06:00:00+00:00,13.3,87,0.0,0.0,7.6,13.3,2,0,0.0,1022.5,1020.9,16.0,0.2,7.0
2025-08-21 07:00:00+00:00,14.5,77,0.0,0.0,6.4,9.9,2,0,0.0,1022.6,1021.0,138.0,0.37,92.0
2025-08-21 08:00:00+00:00,16.5,67,0.0,0.0,6.8,9.9,1,0,0.0,1022.2,1020.6,315.0,0.62,246.0
2025-08-21 09:00:00+00:00,18.6,56,0.0,0.0,7.8,11.0,0,0,0.0,1021.6,1020.0,492.0,0.95,412.0
2025-08-21 10:00:00+00:00,21.4,45,0.0,0.0,8.6,12.1,0,0,0.0,1021.0,1019.5,647.0,1.39,559.0
2025-08-21 11:00:00+00:00,24.1,36,0.0,0.0,10.0,13.8,0,0,0.0,1020.0,1018.5,764.0,1.92,671.0
2025-08-21 12:00:00+00:00,26.6,31,0.0,0.0,11.0,15.7,0,0,0.0,1019.1,1017.6,831.0,2.41,735.0
2025-08-21 13:00:00+00:00,28.7,27,0.0,0.0,12.6,17.8,0,0,0.0,1018.3,1016.8,842.0,2.86,747.0
2025-08-21 14:00:00+00:00,29.9,25,0.0,0.0,13.9,19.7,0,0,0.0,1017.3,1015.8,798.0,3.15,704.0
2025-08-21 15:00:00+00:00,30.5,25,0.0,0.0,15.5,22.3,0,0,0.0,1016.6,1015.1,702.0,3.28,613.0
2025-08-21 16:00:00+00:00,30.2,25,0.0,0.0,16.9,24.8,0,0,0.0,1016.2,1014.7,563.0,3.24,481.0
2025-08-21 17:00:00+00:00,29.5,29,0.0,0.0,17.1,25.5,0,0,0.0,1015.5,1014.0,394.0,2.93,323.0
2025-08-21 18:00:00+00:00,28.0,30,0.0,0.0,16.9,26.9,0,0,0.0,1015.1,1013.6,214.0,2.63,160.0
2025-08-21 19:00:00+00:00,26.0,34,0.0,0.0,16.7,29.8,0,0,0.0,1015.0,1013.5,57.0,2.21,34.0
2025-08-21 20:00:00+00:00,24.2,38,0.0,0.0,17.4,31.8,0,0,0.0,1015.1,1013.6,0.0,1.88,0.0
