time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2023-05-05 00:00:00+00:00,8.8,92,0.0,0.0,8.2,15.6,100,3,0.0,1011.8,1010.2,0.0,0.1,0.0
2023-05-05 01:00:00+00:00,8.7,93,0.1,0.0,10.7,19.0,100,51,0.1,1012.0,1010.4,0.0,0.08,0.0
2023-05-05 02:00:00+00:00,8.6,93,0.1,0.0,11.2,20.0,100,51,0.1,1012.0,1010.4,0.0,0.08,0.0
2023-05-05 03:00:00+00:00,8.6,93,0.1,0.0,12.2,21.3,100,51,0.1,1012.2,1010.6,0.0,0.08,0.0
2023-05-05 04:00:00+00:00,8.9,90,0.1,0.0,11.0,19.9,100,51,0.1,1011.9,1010.3,0.0,0.11,0.0
2023-05-05 05:00:00+00:00,8.8,91,0.2,0.0,12.1,21.4,100,51,0.2,1012.2,1010.6,0.0,0.1,0.0
2023-05-05 06:00:00+00:00,8.7,91,0.1,0.0,13.3,23.2,100,51,0.1,1012.2,1010.6,9.0,0.1,0.0
2023-05-05 07:00:00+00:00,9.1,91,0.1,0.0,12.9,21.6,100,51,0.1,1012.5,1010.9,52.0,0.11,0.0
2023-05-05 08:00:00+00:00,9.7,86,0.2,0.0,15.3,23.2,100,51,0.2,1012.7,1011.1,103.0,0.16,0.0
2023-05-05 09:00:00+00:00,10.3,84,0.3,0.0,15.7,22.6,100,51,0.3,1012.5,1010.9,192.0,0.2,5.0
2023-05-05 10:00:00+00:00,10.9,83,0.1,0.0,13.3,18.7,100,51,0.1,1012.7,1011.1,168.0,0.22,6.0
2023-05-05 11:00:00+00:00,11.1,81,0.2,0.0,14.2,19.4,100,51,0.2,1013.2,1011.6,222.0,0.25,3.0
2023-05-05 12:00:00+00:00,11.3,82,1.1,0.0,14.4,20.0,100,55,1.1,1013.5,1011.9,275.0,0.24,37.0
2023-05-05 13:00:00+00:00,11.4,83,0.4,0.0,12.4,17.6,100,51,0.4,1013.6,1012.0,182.0,0.22,3.0
2023-05-05 14:00:00+00:00,12.1,81,0.2,0.0,12.3,16.4,100,51,0.2,1013.8,1012.2,238.0,0.27,12.0
2023-05-05 15:00:00+00:00,12.4,77,0.1,0.0,8.9,11.7,100,51,0.1,1013.8,1012.2,232.0,0.33,11.0
2023-05-05 16:00:00+00:00,12.4,84,0.1,0.0,3.2,4.3,100,51,0.1,1013.3,1011.7,215.0,0.24,23.0
2023-05-05 17:00:00+00:00,11.4,85,0.2,0.0,8.9,12.3,100,51,0.2,1013.8,1012.2,179.0,0.21,15.0
2023-05-05 18:00:00+00:00,10.9,90,0.2,0.0,3.7,6.1,100,51,0.2,1014.0,1012.4,56.0,0.14,2.0
2023-05-05 19:00:00+00:00,10.4,95,0.1,0.0,2.1,4.8,100,51,0.1,1014.4,1012.8,21.0,0.06,0.0
2023-05-05 20:00:00+00:00,10.1,98,0.3,0.0,1.8,3.7,100,51,0.3,1014.8,1013.2,1.0,0.02,0.0
2023-05-05 21:00:00+00:00,10.0,98,0.6,0.0,1.9,4.2,100,53,0.6,1014.9,1013.3,0.0,0.02,0.0
2023-05-05 22:00:00+00:00,10.0,99,0.2,0.0,2.5,5.9,100,51,0.2,1014.9,1013.3,0.0,0.02,0.0
