time,temperature_2m,relative_humidity_2m,rain,snowfall,wind_speed_10m,wind_speed_100m,cloud_cover,weather_code,precipitation,pressure_msl,surface_pressure,shortwave_radiation,vapour_pressure_deficit,direct_radiation
2023-12-08 00:00:00+00:00,3.8,95,0.0,0.0,7.8,18.5,65,2,0.0,1022.7,1021.1,0.0,0.04,0.0
2023-12-08 01:00:00+00:00,3.3,95,0.0,0.0,8.6,19.8,65,2,0.0,1023.0,1021.4,0.0,0.04,0.0
2023-12-08 02:00:00+00:00,3.0,96,0.0,0.0,11.3,24.5,84,3,0.0,1023.5,1021.9,0.0,0.03,0.0
2023-12-08 03:00:00+00:00,3.2,96,0.0,0.0,13.3,26.6,59,2,0.0,1023.9,1022.3,0.0,0.03,0.0
2023-12-08 04:00:00+00:00,3.0,96,0.0,0.0,13.4,26.7,34,1,0.0,1024.6,1023.0,0.0,0.03,0.0
2023-12-08 05:00:00+00:00,3.4,97,0.0,0.0,10.6,23.6,61,2,0.0,1025.2,1023.6,0.0,0.02,0.0
2023-12-08 06:00:00+00:00,3.5,96,0.0,0.0,9.9,21.5,22,1,0.0,1025.8,1024.2,0.0,0.03,0.0
2023-12-08 07:00:00+00:00,3.2,97,0.0,0.0,10.2,21.1,64,2,0.0,1026.4,1024.8,0.0,0.02,0.0
2023-12-08 08:00:00+00:00,3.2,97,0.0,0.0,11.3,22.1,98,3,0.0,1027.2,1025.6,2.0,0.02,0.0
2023-12-08 09:00:00+00:00,3.8,96,0.0,0.0,12.1,20.0,96,3,0.0,1028.0,1026.4,54.0,0.03,9.0
2023-12-08 10:00:00+00:00,4.7,93,0.0,0.0,12.4,16.4,99,3,0.0,1029.0,1027.4,133.0,0.06,33.0
2023-12-08 11:00:00+00:00,5.7,88,0.0,0.0,11.7,15.7,100,3,0.0,1029.2,1027.6,176.0,0.11,46.0
2023-12-08 12:00:00+00:00,6.4,84,0.0,0.0,10.5,14.1,100,3,0.0,1029.4,1027.8,154.0,0.15,21.0
2023-12-08 13:00:00+00:00,6.8,81,0.0,0.0,7.3,9.8,100,3,0.0,1029.5,1027.9,133.0,0.18,26.0
2023-12-08 14:00:00+00:00,7.1,79,0.1,0.0,5.4,7.0,69,51,0.1,1029.4,1027.8,146.0,0.21,45.0
2023-12-08 15:00:00+00:00,7.0,79,0.0,0.0,4.1,5.0,100,3,0.0,1030.0,1028.4,114.0,0.21,44.0
2023-12-08 16:00:00+00:00,5.9,88,0.0,0.0,3.6,7.9,95,3,0.0,1030.5,1028.9,48.0,0.11,10.0
